Issue,Precision,Recall,F1,AllCorrect,HalfCorrect,Predicted,TrueCount
521,1.0,1.0,1.0,1,1,1,1
1935,1.0,1.0,1.0,1,1,1,1
4156,0.0,0.0,0.0,0,0,1,2
5650,1.0,0.5,0.6666666666666666,0,1,1,2
7853,1.0,1.0,1.0,1,1,1,1
8270,0.0,0.0,0.0,0,0,1,1
9210,1.0,1.0,1.0,1,1,1,1
9229,0.0,0.0,0.0,0,0,3,1
9853,1.0,1.0,1.0,1,1,1,1
10230,1.0,1.0,1.0,1,1,3,3
11238,1.0,0.5,0.6666666666666666,0,1,1,2
11705,1.0,1.0,1.0,1,1,1,1
11710,0.0,0.0,0.0,0,0,4,1
11747,1.0,0.3333333333333333,0.5,0,0,1,3
11859,0.7142857142857143,1.0,0.8333333333333334,0,1,7,5
12314,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,3,3
12854,1.0,1.0,1.0,1,1,1,1
12944,0.3333333333333333,1.0,0.5,0,1,3,1
12947,0.5,1.0,0.6666666666666666,0,1,2,1
13003,0.0,0.0,0.0,0,0,6,1
13078,0.5,0.16666666666666666,0.25,0,0,2,6
13138,0.0,0.0,0.0,0,0,3,5
13504,1.0,1.0,1.0,1,1,1,1
13521,0.5,1.0,0.6666666666666666,0,1,4,2
13616,0.2,0.5,0.2857142857142857,0,1,10,4
14181,1.0,1.0,1.0,1,1,1,1
14216,1.0,1.0,1.0,1,1,1,1
14241,1.0,0.5,0.6666666666666666,0,1,1,2
14786,1.0,0.3333333333333333,0.5,0,0,1,3
15029,0.8333333333333334,0.7142857142857143,0.7692307692307693,0,1,6,7
15062,1.0,1.0,1.0,1,1,1,1
15078,1.0,0.2,0.3333333333333333,0,0,1,5
15214,1.0,1.0,1.0,1,1,2,2
15239,1.0,0.3333333333333333,0.5,0,0,1,3
15341,0.0,0.0,0.0,0,0,1,4
15367,1.0,0.3333333333333333,0.5,0,0,1,3
15569,0.14285714285714285,1.0,0.25,0,1,7,1
15652,0.3333333333333333,1.0,0.5,0,1,3,1
15659,1.0,1.0,1.0,1,1,1,1
15703,0.0,0.0,0.0,0,0,2,7
16068,0.5,1.0,0.6666666666666666,0,1,2,1
16231,1.0,1.0,1.0,1,1,1,1
16240,1.0,1.0,1.0,1,1,1,1
16358,1.0,1.0,1.0,1,1,1,1
16424,1.0,1.0,1.0,1,1,1,1
16511,1.0,1.0,1.0,1,1,1,1
16833,0.16666666666666666,1.0,0.2857142857142857,0,1,6,1
16850,0.16666666666666666,1.0,0.2857142857142857,0,1,6,1
16996,1.0,0.5,0.6666666666666666,0,1,1,2
17061,1.0,1.0,1.0,1,1,1,1
17085,1.0,1.0,1.0,1,1,1,1
17117,1.0,0.6666666666666666,0.8,0,1,4,6
17292,0.0,0.0,0.0,0,0,1,4
17560,1.0,1.0,1.0,1,1,1,1
17641,0.14285714285714285,0.5,0.2222222222222222,0,1,7,2
17654,0.5,1.0,0.6666666666666666,0,1,4,2
17766,1.0,0.5,0.6666666666666666,0,1,1,2
17844,1.0,1.0,1.0,1,1,2,2
18003,0.0,0.0,0.0,0,0,1,1
18120,1.0,0.42857142857142855,0.6,0,0,3,7
18150,1.0,0.25,0.4,0,0,1,4
18176,1.0,0.5,0.6666666666666666,0,1,1,2
18235,1.0,0.3333333333333333,0.5,0,0,1,3
18299,0.0,0.0,0.0,0,0,3,1
18301,1.0,1.0,1.0,1,1,4,4
18544,1.0,1.0,1.0,1,1,1,1
18838,1.0,0.2,0.3333333333333333,0,0,1,5
19006,0.3333333333333333,0.6666666666666666,0.4444444444444444,0,1,6,3
19014,0.3333333333333333,0.6666666666666666,0.4444444444444444,0,1,6,3
19118,1.0,1.0,1.0,1,1,2,2
19232,1.0,0.5,0.6666666666666666,0,1,1,2
19446,0.6666666666666666,1.0,0.8,0,1,6,4
19690,1.0,1.0,1.0,1,1,1,1
20293,0.0,0.0,0.0,0,0,1,7
20368,1.0,1.0,1.0,1,1,1,1
20420,1.0,1.0,1.0,1,1,4,4
21053,1.0,0.3333333333333333,0.5,0,0,1,3
